agentType,gamemode,score,deepestRoom,finalHP,performance,seed
random,e,-121,5,0,31,7187916486311402477
random,e,-188,1,-1,7,565935768817507865
random,e,-161,5,-9,16,5173380894454536810
random,e,-183,1,-7,8,6556725720913610704
random,e,-188,1,-4,7,6207416391061461373
random,e,-144,4,0,23,3304057207152821047
random,e,-167,4,-6,14,4574328818389897747
random,e,-76,13,-6,47,8502706689067862665
random,e,-150,5,0,20,482452916962165845
random,e,-172,2,-5,12,5960868946449727939
random,e,-167,3,-5,14,8018837024141369569
random,e,-149,4,-1,21,5894423995984278568
random,e,-188,2,0,7,5547937286137699541
random,e,-186,2,-3,7,3274195987329561191
random,e,-162,5,-9,16,4115746037304084149
random,e,-165,4,-3,15,5514164788534357323
random,e,-172,3,-3,12,7050072578470397624
random,e,-166,4,-5,15,731443851438063439
random,e,-185,2,-5,8,1176044112465628044
random,e,-188,1,-8,7,5213655364273364896
random,e,-119,9,-6,32,3155228454847112455
random,e,-117,7,-2,32,4011100255758240292
random,e,-176,2,-2,11,7733728585728037598
random,e,-141,5,-4,24,6373787505180787626
random,e,-180,3,-13,10,425992740328183862
random,e,-188,1,-5,7,1589124080699063790
random,e,-174,1,-2,12,1648270971782964281
random,e,-170,3,-4,13,3812298955040742453
random,e,-181,2,-1,9,1491391023250256514
random,e,-165,4,-11,15,8496802704359616508
random,e,-120,8,-8,31,3788273696115649413
random,e,-147,7,-2,21,6100641508643970988
random,e,-126,10,-9,29,6843655027443650663
random,e,-181,3,-7,9,1776458202339544357
random,e,-165,2,-6,15,2410830850535242743
random,e,-182,2,-4,9,40313778346352947
random,e,-129,6,-5,28,5121909424312544676
random,e,-178,1,0,10,4714076952280633122
random,e,-173,3,0,12,4691324408003500544
random,e,-179,4,-10,10,5656707657935968950
random,e,-104,10,-11,37,6345309231111660153
random,e,-184,2,-7,8,284770382066144287
random,e,-152,4,-5,20,280759861315352187
random,e,-162,3,0,16,686190093943497486
random,e,-160,3,-6,17,6677750608040643083
random,e,-92,10,0,41,7070401880479103628
random,e,-108,7,-6,35,3386682669037548882
random,e,-138,4,-6,25,747870173103957260
random,e,-188,1,0,7,2207565380092215563
random,e,-188,1,-2,7,6752347948417381933
random,e,-188,2,-9,7,4589302107405530119
random,e,-176,4,-1,11,947362758927983678
random,e,-167,2,-6,14,7880193295919635670
random,e,-108,10,-1,35,8457024129066683413
random,e,-181,1,-7,9,6626426074346217887
random,e,-140,5,-1,24,859058681782761839
random,e,-116,9,-5,33,7277441568786855006
random,e,-163,3,-1,16,9213875059946196848
random,e,-178,2,-8,10,7254709360384880399
random,e,-188,1,0,7,3158710949391582754
random,e,-167,5,-6,14,6085040238832620486
random,e,-188,1,-5,7,2562338443517237653
random,e,-174,2,-3,12,921805984102547078
random,e,-184,3,-3,8,4254625957834455262
random,e,-186,2,-2,7,7344788782999890735
random,e,-181,1,-3,9,6778126877047850851
random,e,-188,1,-2,7,575379910762688402
random,e,-127,7,-7,29,9203583488315774938
random,e,-161,5,-8,16,1793642236592584508
random,e,-135,6,-3,26,893271691423098718
random,e,-121,11,-4,31,6384071057318145126
random,e,-188,1,-2,7,1015463896700094875
random,e,-142,5,-1,23,5531974500166130085
random,e,-178,3,-6,10,1272009230649422106
random,e,-173,1,-1,12,2925049959864366730
random,e,-156,4,-3,18,1339809535465836327
random,e,-115,7,0,33,5802009118501867031
random,e,-164,3,-8,15,5474914681645447948
random,e,-134,9,-7,26,5811699213717696930
random,e,-173,3,-9,12,8691669321550054654
random,e,-174,2,-9,12,8801550425566501903
random,e,-173,2,-3,12,4408490672284371338
random,e,-171,3,-4,13,7501076632798702740
random,e,-185,2,-7,8,7735765251285079762
random,e,-178,1,0,10,3240318549954745581
random,e,-179,4,-6,10,4111315599475881502
random,e,-171,1,-3,13,6869135069296902169
random,e,-186,2,0,7,3964171261682080575
random,e,-111,8,-6,34,2868792548902083938
random,e,-165,4,-5,15,4764015564542300880
random,e,-169,5,-4,14,1212820449055946631
random,e,-182,1,-1,9,3633233967287836963
random,e,-143,6,-11,23,8749178375487653536
random,e,-159,2,-2,17,3899014328148282915
random,e,-152,5,-10,20,1416813524607521108
random,e,-152,3,-5,20,966774494369472260
random,e,-154,5,0,19,5127470388948224828
random,e,-176,3,0,11,7167010841783645592
random,e,-171,2,-7,13,6955585816509211252
random,e,-175,2,-1,11,6608152154999939528
random,e,-128,6,-9,28,6016204909822452322
random,e,-173,3,-3,12,1125772836425904600
random,e,-178,2,-1,10,8368493413521426203
random,e,-95,9,-3,40,9081094104327039144
random,e,-149,4,-1,21,4629871083048617165
random,e,-168,4,-5,14,2024551957376328454
random,e,-176,1,-3,11,5151165964376340561
random,e,-177,2,-5,11,1131634962385843592
random,e,-175,2,-1,11,19439434829587400
random,e,-186,2,-6,7,2740125135713580666
random,e,-149,7,-1,21,9001697711506859953
random,e,-117,6,-9,32,9198822520758047300
random,e,-132,10,-9,27,7265135838970384101
random,e,-162,3,-1,16,4554236455695989358
random,e,-136,7,-2,25,456777970739075053
random,e,-183,2,-4,8,3125317858831482857
random,e,-103,10,-2,37,8593097087617271164
random,e,-152,6,0,20,7574384221995363625
random,e,-179,1,-5,10,8261201406787906462
random,e,-188,1,-4,7,952567075179301645
random,e,-174,1,0,12,4013605095525160188
random,e,-120,8,-4,31,845732545554860444
random,e,-168,4,-3,14,5192499378428007706
random,e,-166,4,-4,15,7991038542653550500
random,e,-167,5,-4,14,4970010658740071544
random,e,-136,5,-2,25,3607975315419362833
random,e,-129,6,-1,28,221966847557464646
random,e,-184,3,-4,8,1315721621317128280
random,e,-182,2,-1,9,3603286850861485443
random,e,-91,11,0,42,4699943129224628600
random,e,-176,4,0,11,1221967615000253179
random,e,-109,8,-3,35,6571620867167610991
random,e,-176,2,-5,11,3385373184445793814
random,e,-188,1,-3,7,6334768914322607744
random,e,-134,5,-1,26,2873055857718704991
random,e,-157,3,-10,18,8248546199659115154
random,e,-175,4,0,11,1542000339605944160
random,e,-129,8,-2,28,8690898546654815427
random,e,-163,4,-4,16,6138531689387208039
random,e,-186,2,-7,7,5273835310435313613
random,e,-179,2,-7,10,3086714790769211363
random,e,-176,2,0,11,3275858951178492729
random,e,-176,2,-10,11,8378570054059191279
random,e,-153,3,0,19,6983873669006111692
random,e,-179,2,-10,10,8789269567374223398
random,e,-177,2,-3,11,4223167784965062094
random,e,-55,14,-6,55,6888771759369227110
random,e,-186,3,0,7,213435257985224580
random,e,-188,1,-3,7,3181531923740991336
random,e,-124,7,-2,30,709172680355435052
random,e,-175,2,-2,11,2696529667353629337
random,e,-188,1,-3,7,7541943075950857972
random,e,-182,1,-3,9,6835112567588313966
random,e,-188,1,-1,7,2961107569295799753
random,e,-153,5,-3,19,8922859393536614011
random,e,-109,8,-7,35,4406655013603054111
random,e,-105,11,-5,37,836883477613202933
random,e,-146,5,-1,22,6092726717993704905
random,e,-155,4,-2,19,2911185767659209046
random,e,-150,6,-6,20,699038448894110093
random,e,-188,1,-2,7,4211335398647405957
random,e,-165,2,-3,15,3466721308121645695
random,e,-129,6,-6,28,897158017231015481
random,e,-186,2,-3,7,3646283269220604912
random,e,-143,7,-2,23,2134375773141849414
random,e,-174,2,-8,12,5652384289736566696
random,e,-175,2,-1,11,9137632777448968762
random,e,-155,3,-3,19,8314077617986553648
random,e,-142,6,-11,23,6304298663934451230
random,e,-124,9,-7,30,4272227640641062680
random,e,-129,8,-3,28,7362252402526883320
random,e,-188,1,-1,7,4690929928659086510
random,e,-166,5,0,15,2078653179366829686
random,e,-182,3,-2,9,9147246729331110180
random,e,-138,8,-1,25,240181969227459452
random,e,-123,9,-12,30,120717507272517533
random,e,-182,2,-5,9,8939649129535421560
random,e,-188,1,-12,7,1996462559450690782
random,e,-188,1,-8,7,4217554486486714210
random,e,-168,4,-8,14,519106054617187548
random,e,-166,3,-3,15,9164596646485129708
random,e,-148,6,-5,21,5235128002628249645
random,e,-170,5,-4,13,6163144030872351851
random,e,-115,7,-1,33,7641026396400396536
random,e,-180,4,-5,10,5756171691450705479
random,e,-121,9,-2,31,4437822487171610426
random,e,-165,2,-3,15,8439417923440310133
random,e,-183,1,-3,8,7723201730091069818
random,e,-174,3,-4,12,7789852296936233280
random,e,-177,3,-7,11,5699014829730495616
random,e,-153,7,-4,19,1950671457177777635
random,e,-165,3,-2,15,1380413299264704210
random,e,-139,6,0,24,9069789686864549733
random,e,-183,3,-5,8,824058761721184863
random,e,-180,2,0,10,1349327917693031331
random,e,-167,4,0,14,1347544905915327777
random,e,-161,5,-1,16,7536159673050829288
random,e,-188,1,0,7,1252811774120990406
random,e,-183,3,-8,8,854369601759073008
random,e,-130,8,0,28,9047028831918270437
random,e,-170,2,-2,13,8684249270581356433
random,e,-169,4,-3,14,3513293192346049369
random,e,-124,7,-9,30,195507095959664961
random,e,-136,6,-2,25,5743202103383833493
random,e,-188,1,-2,7,2491301196428229160
random,e,-186,2,-2,7,50798508759378544
random,e,-170,4,-5,13,6587065514312687739
random,e,-170,6,-2,13,7726183412816323981
random,e,-160,5,-6,17,3941746365844323533
random,e,-157,3,-5,18,8479946671754003768
random,e,-174,2,-1,12,976771903536330794
random,e,-158,5,-1,17,1546061962280511543
random,e,-188,1,-5,7,3772071580108634426
random,e,-178,1,-1,10,589223190460491525
random,e,-188,1,-1,7,3199823114347066195
random,e,-188,1,-5,7,6256867468238689838
random,e,-178,2,-8,10,938977604139240252
random,e,-188,1,-1,7,1178031754328071548
random,e,-162,3,-1,16,1843187754575753728
random,e,-163,4,0,16,137786329532057650
random,e,-171,3,-6,13,8176956198197704487
random,e,-188,1,-4,7,8717087161714569692
random,e,-188,2,-4,7,6082621028275148887
random,e,-167,4,-2,14,2643992393061220965
random,e,-108,9,-1,35,8644941109284357339
random,e,-179,2,0,10,8506927532574348274
random,e,-142,7,-2,23,1102992261395135490
random,e,-162,4,-3,16,6460193236404757772
random,e,-164,3,-5,15,2536983603354107633
random,e,-188,1,-3,7,7172312568783632814
random,e,-181,2,-2,9,3120003162822130110
random,e,-142,5,-4,23,1498454100384089414
random,e,-135,5,-5,26,2613228560943735185
random,e,-178,3,-8,10,8439602531403154386
random,e,-188,2,-3,7,3130317578243011455
random,e,-179,4,-7,10,4326086779554895417
random,e,-169,4,-7,14,2366725129269655151
random,e,-188,1,-4,7,8123607786312023369
random,e,-186,1,-1,7,2655409557964975039
random,e,-180,2,-2,10,6970040402916855305
random,e,-151,3,-4,20,3985961696499885436
random,e,-188,1,-1,7,6463658619329901357
random,e,-188,1,-8,7,4247093535318314194
random,e,-174,4,-7,12,8963724582178218979
random,e,-135,8,-7,26,7339391991058287845
random,e,-177,2,0,11,7601778564616063470
random,e,-146,5,0,22,4085792524738201740
random,e,-177,2,-2,11,11646256040424236
random,e,-164,3,-10,15,2005182457443927877
random,e,-167,7,-5,14,640464490202737205
random,e,-148,6,-3,21,4080635531657965089
random,e,-94,9,-9,41,8296411268823698497
random,e,-142,7,-5,23,986410295315223558
random,e,-188,1,-2,7,4989324193709327998
random,e,-167,3,-3,14,5721165143818121948
random,e,-172,3,-11,12,6624810634149723901
random,e,-172,3,-8,12,5618442386239622173
random,e,-156,8,-8,18,3222988256362074503
random,e,-163,4,-5,16,8402728826464472263
random,e,-129,9,-7,28,2593602738143689470
random,e,-106,10,-5,36,6428951964210919087
random,e,-148,6,0,21,4859705160761627348
random,e,-172,3,0,12,2200950036982375041
random,e,-121,9,-9,31,5172059141004375446
random,e,-188,1,0,7,5757412113508724094
random,e,-135,4,-1,26,1873645897535631489
random,e,-188,1,-12,7,699205506264883014
random,e,-163,4,-12,16,4265699795947716230
random,e,-131,5,-8,27,5105623000283867647
random,e,-159,6,-2,17,5659033792570829771
random,e,-188,1,-1,7,2543223775861423267
random,e,-181,5,0,9,8934205708466647067
random,e,-172,4,-4,12,2026072278388471459
random,e,-171,2,-5,13,1588041429868000057
random,e,-179,3,-5,10,1620805286725268700
random,e,-178,2,-8,10,8614873875458445611
random,e,-161,6,-5,16,6824335672757941983
random,e,-185,2,-4,8,8385994796251703520
random,e,-131,8,-6,27,6593067464092277351
random,e,-180,3,-3,10,8000925335461363812
random,e,-178,2,0,10,7414822073699856263
random,e,-152,6,-1,20,5540624006868201028
random,e,-162,4,-5,16,2554453180295440989
random,e,-159,5,-6,17,5200318298471064880
random,e,-186,2,-4,7,6785617397699025897
random,e,-175,3,-1,11,9124781672554916403
random,e,-165,3,-4,15,8094525014637078791
random,e,-129,6,-1,28,3585871843546762372
random,e,-87,11,-3,43,5623195323570283312
random,e,-142,6,0,23,3192497857140604331
random,e,-168,5,-6,14,5216881814009868918
random,e,-150,6,-7,20,8676791556679748979
random,e,-157,5,-1,18,4894482013519811777
random,e,-179,3,-8,10,2379623000012347570
random,e,-152,4,-1,20,1867491877320503977
random,e,-165,3,-4,15,7411596047713521684
random,e,-157,4,-1,18,1730565492353288317
random,e,-133,6,0,26,5826747157556818617
random,e,-177,4,-5,11,2995046498800561508
random,e,-161,4,-9,16,6067501603544073152
random,e,-139,7,-4,24,6743501520666059067
random,e,-188,2,-3,7,8310869873515945062
random,e,-117,10,-3,32,8935612871950347431
random,e,-157,7,-3,18,2678570634856995935
random,e,-177,2,0,11,1777570739364514091
random,e,-133,5,-2,26,6056972084389981628
random,e,-181,2,-3,9,3420595224763153504
random,e,-186,2,-7,7,7385135217060814460
random,e,-147,6,-5,21,3238740516045846156
random,e,-179,2,-2,10,1485951888204127665
random,e,-140,8,-3,24,1324408007170913069
random,e,-162,5,-5,16,4627672574952421286
random,e,-188,1,-3,7,6096601558893546189
random,e,-175,1,-1,11,2979334964505500274
random,e,-188,1,-4,7,3640077482853641953
random,e,-179,2,-5,10,3924345332817303384
random,e,-179,2,-2,10,3053979639159767885
random,e,-170,4,-1,13,1078893643509422610
random,e,-180,2,-11,10,3245481598473075057
random,e,-171,3,0,13,8241347018537312258
random,e,-148,7,-4,21,1177691313756198277
random,e,-188,1,-4,7,8415637159707080107
random,e,-113,8,-5,34,4420752523540817629
random,e,-116,10,0,33,5422558878286903682
random,e,-188,1,-4,7,4974526170460584312
random,e,-168,5,-11,14,464320142948385426
random,e,-131,9,-7,27,1375517205800609537
random,e,-168,4,-1,14,4469118636468219558
random,e,-176,1,-10,11,6627781621682280677
random,e,-173,2,-3,12,5098907914786298626
random,e,-178,2,-1,10,1304334084083102281
random,e,-161,4,-1,16,3606283181306129993
random,e,-127,5,-5,29,7979049902841354677
random,e,-145,4,-2,22,6650145647533751878
random,e,-177,4,-4,11,6268969245847073087
random,e,-173,3,-1,12,1662027275310138584
random,e,-143,5,-7,23,2951878079227517774
random,e,-181,2,-1,9,9210842909026021529
random,e,-103,10,-2,37,8643396970321647975
random,e,-140,6,-6,24,5195807455418314798
random,e,-150,4,-7,20,7345383481067170702
random,e,-188,1,-1,7,8963015361723468198
random,e,-150,6,-8,20,5059730869991140803
random,e,-131,8,-1,27,2975271677961826495
random,e,-178,2,0,10,1918654520402728471
random,e,-87,9,-1,43,2724484676100529558
random,e,-147,6,-2,21,3963039601766563249
random,e,-183,1,-1,8,4947733916995620400
random,e,-153,4,-5,19,5817559102252561855
random,e,-188,1,0,7,7544039827793698806
random,e,-175,2,-6,11,4678705109525221089
random,e,-161,4,-3,16,4627517925301997157
random,e,-151,3,-2,20,6929777713020182527
random,e,-168,3,-6,14,7900582564897822956
random,e,-162,5,-8,16,708985428739717414
random,e,-188,1,-4,7,7351415974971404274
random,e,-137,7,-5,25,8813507382571693925
random,e,-165,3,-5,15,2927964861114853034
random,e,-188,1,-3,7,7778551753769871142
random,e,-121,6,0,31,5561526125501451976
random,e,-113,9,0,34,2777799302185522392
random,e,-167,5,-3,14,5839776986770942023
random,e,-167,2,-5,14,3834619735233842302
random,e,-162,6,0,16,5853321955583803459
random,e,-159,4,-1,17,7673697253782869943
random,e,-170,2,-5,13,8847602276710281002
random,e,-75,13,-5,47,9066803236864137946
random,e,-134,7,-4,26,2190168939968984757
random,e,-177,4,-5,11,6838588825207641626
random,e,-183,1,-4,8,4831938836261613177
random,e,-188,1,-3,7,436061356996984111
random,e,-126,8,-12,29,3055949370704371669
random,e,-173,2,-2,12,7770426541217123100
random,e,-161,7,0,16,8927718890809631451
random,e,-155,5,-2,19,3820626231901191784
random,e,-136,7,-3,25,1254231086667162601
random,e,-159,4,-2,17,4497105679722874977
random,e,-157,5,-2,18,3187166888765820651
random,e,-173,4,-2,12,4813787207054127593
random,e,-143,3,-1,23,3409806608856132617
random,e,-179,1,0,10,2481857269615597973
random,e,-176,3,-4,11,7426791991370188101
random,e,-188,1,-5,7,4027906170226620342
random,e,-110,10,-9,35,2706704968323368878
random,e,-188,2,-8,7,4711689965340386325
random,e,-172,3,-2,12,246838445394947509
random,e,-169,3,0,14,759664333027115221
random,e,-127,10,-3,29,8506890566200085742
random,e,-184,1,-13,8,3571048456390339953
random,e,-182,2,-3,9,3160586953757763584
random,e,-180,1,-4,10,6835680755727787465
random,e,-170,1,-1,13,8525375122853263413
random,e,-165,4,-9,15,1733803810918818602
random,e,-143,6,-7,23,8502926419145136963
random,e,-161,5,-3,16,6852548644651649921
random,e,-182,2,-3,9,272994923967993575
random,e,-151,5,-2,20,3025515015123485381
random,e,-173,2,-1,12,6789440906450188458
random,e,-123,8,-5,30,5299345616180684674
random,e,-188,1,-3,7,1133377919917671994
random,e,-167,3,0,14,6263480490113841828
random,e,-180,3,-3,10,6834337519250418266
random,e,-186,2,-1,7,6260153489209803182
random,e,-174,2,0,12,8417198487614133110
random,e,-153,5,-7,19,1729526855311413810
random,e,-127,8,-10,29,8263971364184469964
random,e,-164,5,-1,15,2962689447370492932
random,e,-188,2,-12,7,5695923916543693660
random,e,-172,2,-1,12,922008508153128191
random,e,-169,6,-2,14,1591035848349100414
random,e,-169,4,-3,14,5223803523946161400
random,e,-153,7,-8,19,4693275901187403784
random,e,-176,1,-6,11,3898379417405760870
random,e,-164,4,0,15,639509156427403776
random,e,-174,3,0,12,3751061162131802906
random,e,-159,2,0,17,3086809732705516884
random,e,-175,4,-2,11,5556156059220125478
random,e,-185,2,-1,8,2061616897993373166
random,e,-188,2,-3,7,2939484262616113832
random,e,-179,2,0,10,7542192158860500837
random,e,-102,9,-2,38,2958547031230587010
random,e,-181,4,-7,9,1430789751941465595
random,e,-134,7,-3,26,160368663038414421
random,e,-162,6,-2,16,2137061908724062309
random,e,-155,6,-5,19,6347981758841009757
random,e,-183,2,-3,8,6735720056137267136
random,e,-188,2,-7,7,6967842351460014557
random,e,-91,10,-7,42,7392048588832711896
random,e,-134,5,-5,26,3686421271855224209
random,e,-188,2,0,7,1843829708128670380
random,e,-174,3,0,12,2709324083507045339
random,e,-188,1,-8,7,865508024514879595
random,e,-101,10,-5,38,3881259213771817671
random,e,-177,3,-5,11,6806388638629631358
random,e,-186,2,-6,7,8102111445276229740
random,e,-152,5,-4,20,8940955791096532693
random,e,-181,1,-3,9,6946630863706506293
random,e,-159,3,-4,17,4282495617715476846
random,e,-188,1,-9,7,3564593743544673336
random,e,-86,12,0,43,1112300901565430372
random,e,-142,6,-9,23,6570644674925166196
random,e,-146,5,-7,22,6759343807731102789
random,e,-188,1,-3,7,8038128692028331681
random,e,-186,2,-3,7,6338391764924908686
random,e,-151,7,-1,20,8416910358839027697
random,e,-172,3,-2,12,4161725661585962483
random,e,-168,3,-4,14,1700977185614745716
random,e,-181,3,-3,9,7903261076221299837
random,e,-109,10,-6,35,6998807458023481293
random,e,-125,11,-5,29,9070060924521740479
random,e,-158,4,-6,17,4322371384360922904
random,e,-178,4,-3,10,6399359811364277406
random,e,-132,9,-8,27,37681082471066525
random,e,-129,8,-7,28,3351649834183267739
random,e,-185,4,-4,8,75199989722170747
random,e,-126,8,-6,29,2644785224566715420
random,e,-155,5,-1,19,8396540150557889292
random,e,-163,4,-6,16,4036209816875105742
random,e,-175,2,-4,11,7030184643945213665
random,e,-180,2,-8,10,7347765896221482896
random,e,-155,4,-7,19,3809543857845378305
random,e,-188,1,-5,7,8197145117517384856
random,e,-117,8,-3,32,3626020458964750890
random,e,-101,9,0,38,628347427842778392
random,e,-156,7,-5,18,482328337908233155
random,e,-170,2,-11,13,5597789787172970865
random,e,-188,1,-5,7,461657878864419444
random,e,-188,1,-6,7,817513308111447353
random,e,-92,11,-5,41,8450768487370972345
random,e,-188,1,-6,7,8527873268437323216
random,e,-113,7,-1,34,4923360852047050408
random,e,-152,4,-3,20,7459374414565482116
random,e,-183,2,-6,8,7089088616143161230
random,e,-181,1,0,9,7100188927341771851
random,e,-188,1,-1,7,8345050199624041741
random,e,-159,6,-8,17,8427200025823048977
random,e,-165,3,-1,15,7246881288974365730
random,e,-169,3,-2,14,5058685505465214964
random,e,-150,6,-1,20,255882588969216853
random,e,-165,2,-6,15,1657489406497867233
random,e,-177,3,-1,11,3531648149049146122
random,e,-62,13,-11,52,628489235545473826
random,e,-175,3,-2,11,4250571949263039900
random,e,-188,1,-9,7,2584745609232230839
random,e,-181,2,-4,9,8739057397536753384
random,e,-131,7,-9,27,1950955316751424611
random,e,-147,5,-9,21,5149673541514597546
random,e,-157,5,-13,18,306364078247363102
random,e,-148,6,-3,21,7042018584049462293
random,e,-163,6,-6,16,2030843240838568801
random,e,-188,1,-5,7,2673106980754796314
random,e,-177,1,-1,11,360942834429579401
random,e,-174,2,-6,12,1939232970022652116
random,e,-139,8,-13,24,5123643263647241280
random,e,-158,4,-2,17,532811099886782046
random,e,-142,5,-4,23,7832336397325512343
random,e,-188,1,-8,7,3014980739057850237
random,e,-113,9,0,34,3846337019651360129
random,e,-144,5,-2,23,6178423607025888802
random,e,-167,3,-1,14,625240109867071080
random,e,-171,4,-5,13,6308358869216648519
random,e,-143,6,-2,23,5081267789063361691
random,e,-179,3,-6,10,8812603171888175838
random,e,-168,5,-4,14,7137028905529378637
random,e,-154,5,-12,19,7612615255348248071
random,e,-75,11,-4,47,3859233105517005379
random,e,-90,9,-13,42,8091378707350587019
random,e,-188,1,-3,7,478633319402235928
random,e,-159,5,-3,17,965384220124967272
random,e,-169,2,0,14,6146037815912739504
random,e,-177,3,-5,11,965396765134621509
random,e,-139,8,-6,24,3266391198813889871
random,e,-188,1,-5,7,2540585040533287644
random,e,-184,3,-4,8,2032329093972654090
random,e,-188,1,-4,7,3779739951935602853
random,e,-180,2,-2,10,5702053896790535145
random,e,-148,6,-5,21,5834868301056293241
random,e,-188,1,-8,7,7268627945512722171
random,e,-165,5,-7,15,3007136736697956175
random,e,-169,3,0,14,1345297549183262524
random,e,-166,2,-7,15,6170146264580088778
random,e,-176,3,-7,11,5430926116480576266
random,e,-129,5,-5,28,4378127829821589721
random,e,-129,8,-6,28,2340497566466933452
random,e,-188,1,-1,7,7272055446896678443
random,e,-158,4,-6,17,4616913315488388830
random,e,-174,2,-4,12,1734788108669154497
random,e,-188,2,-8,7,8592491619005720427
random,e,-188,2,-9,7,2754771272867731668
random,e,-153,4,0,19,7848163075833997530
random,e,-181,1,-2,9,5470153458748512033
random,e,-172,3,-11,12,2923534547593239946
random,e,-178,1,-2,10,6988813808833171063
random,e,-185,2,-3,8,1004026261224407502
random,e,-183,3,-1,8,4860647635780247750
random,e,-148,5,0,21,5316984761422624768
random,e,-159,5,-1,17,4333174538202860334
random,e,-147,4,-3,21,7155892446897667079
random,e,-168,2,-8,14,6707679113267779305
random,e,-173,2,-7,12,5236230344390656053
random,e,-180,3,-4,10,7149454747336456441
random,e,-186,2,-4,7,2082481429264783487
random,e,-160,3,0,17,2388730322888174974
random,e,-166,2,-10,15,3594819959331583132
random,e,-171,2,0,13,3127769415295728589
random,e,-164,3,-3,15,7103874774273351763
random,e,-167,3,-5,14,604867585600472580
random,e,-183,2,-5,8,9147394832891104567
random,e,-135,9,0,26,2836851123506817601
random,e,-188,1,-1,7,6288861336911629299
random,e,-172,4,-9,12,5221564697928766772
random,e,-126,6,-9,29,3241137873995926086
random,e,-177,3,-8,11,4832646742807709289
random,e,-184,2,-3,8,6358779872750794439
random,e,-140,5,-10,24,8782528846986154601
random,e,-186,2,-10,7,488412182844368827
random,e,-173,3,-1,12,3651758428455262311
random,e,-184,2,-9,8,723463384469089409
random,e,-140,5,-2,24,3914660727184216519
random,e,-174,3,-1,12,8858321182131975044
random,e,-188,1,0,7,5728281104251481519
random,e,-188,1,-1,7,4940085379254261829
random,e,-188,1,-4,7,5163967364397630244
random,e,-160,4,-4,17,3476343821325381084
random,e,-143,9,-5,23,661830392404558327
random,e,-184,3,-5,8,9024911977277877168
random,e,-188,1,-4,7,4045982893548911030
random,e,-96,12,-3,40,2700289498155744415
random,e,-156,4,-10,18,8053237745850041890
random,e,-184,2,-1,8,3380519162313612011
random,e,-173,3,-4,12,9100649223299601781
random,e,-188,1,-4,7,2819426911351232994
random,e,-164,3,-2,15,9198600110064140257
random,e,-186,2,0,7,692447953537181532
random,e,-186,2,-11,7,7079732898879955399
random,e,-169,3,-3,14,1578056863839871540
random,e,-159,8,-7,17,3895191783039856765
random,e,-94,10,-3,41,7077908421833839868
random,e,-127,6,-2,29,6273961519571652646
random,e,-188,1,-6,7,796981145315413915
random,e,-188,1,0,7,5265858213431014016
random,e,-182,1,-2,9,3874874997210452459
random,e,-181,2,-11,9,3934456616389414426
random,e,-133,7,-10,26,4866744412362354994
random,e,-177,2,-3,11,2949725815578206733
random,e,-127,5,-2,29,9006445853132330340
random,e,-165,4,-6,15,6799154084316905280
random,e,-179,3,-1,10,3119443682998284598
random,e,-183,3,-10,8,7010842090205886062
random,e,-181,1,0,9,8529442823791259900
random,e,-130,6,-1,28,4869982606265988735
random,e,-180,1,-4,10,2989708393479011390
random,e,-188,2,-6,7,8186428969990439417
random,e,-174,3,-4,12,7102937244597128867
random,e,-157,6,-5,18,1299292229917199406
random,e,-188,1,0,7,120343399428721509
random,e,-184,3,-4,8,7700433536010382474
random,e,-177,4,-6,11,5293646165112478758
random,e,-50,12,-3,56,5958476857149606057
random,e,-185,2,0,8,8178004771289496397
random,e,-179,2,-5,10,4021025834211430774
random,e,-158,3,-1,17,2320076117487564543
random,e,-183,1,-1,8,8183347728393301250
random,e,-149,4,-6,21,2153819596811873043
random,e,-89,13,-11,42,4579118684510061561
random,e,-177,4,-1,11,4263444993386034985
random,e,-177,4,-4,11,7045005875092929602
random,e,-100,12,-1,38,3755492607354964646
random,e,-170,4,-3,13,812221559309872081
random,e,-172,2,0,12,276550645368170275
random,e,-166,4,-3,15,5515901910521681873
random,e,-170,3,-4,13,3185044526471126628
random,e,-188,1,-5,7,6452899749742497780
random,e,-158,4,-6,17,3546551792172447345
random,e,-132,7,-3,27,673058949616027477
random,e,-165,2,-7,15,898611772057154125
random,e,-181,2,-6,9,825944768275310978
random,e,-166,3,-9,15,5579393903099634631
random,e,-183,1,-7,8,8772568273771092443
random,e,-173,4,-6,12,5404485255159798796
random,e,-182,2,-3,9,3723511421321372503
random,e,-188,1,-1,7,1621230447527104265
random,e,-180,2,-3,10,6389113544210098491
random,e,-88,11,-1,43,2134484704083913433
random,e,-150,6,-3,20,3467445932198028960
random,e,-115,7,-10,33,4604454228876147103
random,e,-188,1,-7,7,687890151368626930
random,e,-163,6,-6,16,117482572329149763
random,e,-158,6,-2,17,5325384607450695954
random,e,-188,1,-2,7,2938962149354461839
random,e,-188,1,-2,7,2332516742432811922
random,e,-150,6,-2,20,1112620298140754236
random,e,-151,6,0,20,7004089579742118335
random,e,-152,4,-1,20,6467062563579449936
random,e,-148,4,-1,21,250390627415700829
random,e,-173,3,-4,12,3017255207698407946
random,e,-126,7,0,29,6461874971366318430
random,e,-146,6,-3,22,7760942864374728780
random,e,-167,6,-8,14,7566564700900912833
random,e,-183,2,-8,8,1997741127749396522
random,e,-107,10,-7,36,4207246797337986236
random,e,-128,6,-5,28,8646746331982317190
