agentType,gamemode,score,deepestRoom,finalHP,performance,seed
greedy,e,-62,15,-3,52,2450751708478167469
greedy,e,-78,13,-4,46,4779201432831916366
greedy,e,-155,7,-10,19,7504549635867565330
greedy,e,-155,4,0,19,7857140394100670850
greedy,e,-33,15,-12,62,8138921225599449302
greedy,e,-71,14,-5,49,3729684699983073632
greedy,e,-162,4,-4,16,3466946310589230106
greedy,e,11,18,11,78,3318900889508241191
greedy,e,-186,2,-5,7,3089754609444525728
greedy,e,-104,10,-4,37,5622838229876565614
greedy,e,-164,3,0,15,3641702033532605092
greedy,e,-54,14,-2,55,2604344682890439674
greedy,e,-186,2,-2,7,5099499110167432651
greedy,e,-165,2,-3,15,2453650417410803403
greedy,e,-178,2,0,10,57416719859838580
greedy,e,-188,1,-6,7,3364812240102953383
greedy,e,-70,13,-4,49,6548617957294544904
greedy,e,-139,8,0,24,90744057066642586
greedy,e,3,18,3,75,3205302371643700647
greedy,e,-171,3,-11,13,8142998472088091692
greedy,e,-132,5,-4,27,839295470834045770
greedy,e,-185,1,-1,8,7105316740140993248
greedy,e,-180,2,0,10,1177248948786484574
greedy,e,-51,16,-11,56,3351213415641206012
greedy,e,-98,13,-1,39,4789611126228340206
greedy,e,-100,12,-10,38,2575029010451708849
greedy,e,-150,4,-1,20,659527405129533800
greedy,e,-126,9,-8,29,6849190043963872883
greedy,e,-158,5,-5,17,8884196303930540611
greedy,e,-111,11,0,34,2368760626783312081
greedy,e,-61,14,-6,52,2905102787935746979
greedy,e,-93,12,-4,41,3479292577733700750
greedy,e,-68,14,-6,50,8177554072277244927
greedy,e,-164,6,0,15,6874589767661681600
greedy,e,-147,8,-2,21,2756467457706650048
greedy,e,-85,13,-4,44,6016996009449530732
greedy,e,-118,8,0,32,2070382382367831204
greedy,e,-58,14,-9,53,4471665630748824989
greedy,e,-121,8,-9,31,7212710349544426586
greedy,e,-61,13,-1,52,8091477097171307234
greedy,e,-165,3,-8,15,1820075597390570591
greedy,e,-178,2,0,10,6323166301649805336
greedy,e,-188,1,-5,7,299346188486667893
greedy,e,-70,14,-2,49,1679539781469239143
greedy,e,-82,13,-3,45,2577854652611571084
greedy,e,-186,1,-2,7,7031633393499317841
greedy,e,-145,6,0,22,7859570229203376021
greedy,e,-101,9,-2,38,4975156143935297650
greedy,e,-120,7,-3,31,4441294906066437685
greedy,e,-167,1,-7,14,3337070536931212710
greedy,e,-173,5,-5,12,6687670392433141099
greedy,e,-37,14,-1,61,2961479695329605791
greedy,e,-44,16,-2,58,5379534938567543229
greedy,e,-70,12,-2,49,6021468714622517535
greedy,e,-168,5,-1,14,6789829673998044819
greedy,e,-172,1,-3,12,2833821090309435173
greedy,e,-88,11,-1,43,3841650590514463827
greedy,e,-188,1,-4,7,1022823526549007462
greedy,e,-74,13,-6,48,5743483618542030358
greedy,e,-76,12,-4,47,3249849472257040580
greedy,e,-145,6,0,22,7580655169186192915
greedy,e,-188,1,-8,7,1854560356249039522
greedy,e,-120,7,0,31,3567856581664782184
greedy,e,-123,9,-10,30,2850715418921232890
greedy,e,-166,7,-4,15,3542278751548013323
greedy,e,-180,4,-6,10,9027302576335777285
greedy,e,-119,9,0,32,182521804505626067
greedy,e,-153,8,-1,19,3207223609359577628
greedy,e,-153,7,-3,19,270057314469522863
greedy,e,-147,4,-6,21,4562943453634718695
greedy,e,-48,16,-10,57,6566243809619021169
greedy,e,-161,4,-3,16,7199704444862233743
greedy,e,-2,17,-2,74,7482017243504103289
greedy,e,-62,15,-11,52,1841493658608357728
greedy,e,-103,8,-9,37,2608811212735694737
greedy,e,-102,11,-1,38,8510622966284592086
greedy,e,-121,10,-10,31,2358032783673404059
greedy,e,-139,6,-3,24,1075092438169444447
greedy,e,8,18,8,77,7344755003068627480
greedy,e,-180,2,-2,10,6926524027150229145
greedy,e,-77,10,-5,47,6228261332442472636
greedy,e,-64,13,0,51,6293709568857975649
greedy,e,-123,9,-3,30,4472420079786738281
greedy,e,-102,9,-10,38,5757881143003836146
greedy,e,-108,12,-5,35,7977561099566497817
greedy,e,-149,8,-6,21,4060677125845976864
greedy,e,-84,14,-2,44,8260188840642458601
greedy,e,-159,4,-5,17,934816027055830667
greedy,e,-104,11,-2,37,8784042661651603183
greedy,e,-115,7,-7,33,5501170487940501880
greedy,e,-59,15,-3,53,1498164483010323803
greedy,e,-105,12,-9,37,3188682652355495070
greedy,e,-50,15,-11,56,411077196651606916
greedy,e,-126,9,-5,29,773764181278887147
greedy,e,-161,6,-12,16,3222126661565169990
greedy,e,-175,2,-2,11,8860085967523355915
greedy,e,-64,13,-4,51,6424362743609793556
greedy,e,-182,2,-8,9,6052997540340033716
greedy,e,-146,6,0,22,2956496006144829352
greedy,e,-169,5,0,14,9088789554485498149
greedy,e,-183,1,-4,8,3693577586754292980
greedy,e,-101,10,-3,38,8746181736790039660
greedy,e,-102,11,-3,38,4366824562372150422
greedy,e,-185,1,0,8,6837860739529873322
greedy,e,-90,12,-9,42,5831804495536814016
greedy,e,-149,5,0,21,8393630262501424618
greedy,e,-84,12,-9,44,3988329538217601523
greedy,e,-120,8,-4,31,8024006485546650849
greedy,e,-121,7,0,31,7306628399225463875
greedy,e,-137,9,-1,25,1387505499849303571
greedy,e,-174,4,-1,12,1865078657565850334
greedy,e,-70,12,0,49,8877972421617957283
greedy,e,-132,8,0,27,8654703699632628896
greedy,e,-98,13,-5,39,8300740450554895784
greedy,e,-80,13,-6,46,5887552355216320223
greedy,e,-188,1,-4,7,1025892877491102951
greedy,e,-156,4,-7,18,437798797924379475
greedy,e,-169,3,0,14,2285702916309304586
greedy,e,-71,11,-2,49,4303147037400852096
greedy,e,-146,6,-1,22,654836320892701754
greedy,e,-84,14,-8,44,4306622733830366567
greedy,e,-101,11,-4,38,6668211955470501113
greedy,e,-150,7,-1,20,4282528714534429846
greedy,e,-64,14,-1,51,1605200679635928455
greedy,e,-142,10,-12,23,3540780714306719907
greedy,e,-109,11,-13,35,3829160919654010647
greedy,e,-125,10,-1,29,8485771203370081391
greedy,e,-28,16,-2,64,4389617513563602039
greedy,e,-168,4,-5,14,2981251535680233745
greedy,e,-58,13,-2,53,542734274212555974
greedy,e,-135,10,-13,26,4245099323281407443
greedy,e,-165,3,-6,15,1482631379198937866
greedy,e,-90,12,-4,42,943169688700129208
greedy,e,-156,5,-2,18,1323610067777985982
greedy,e,-94,13,-2,41,8307709959131411159
greedy,e,-119,10,-11,32,2188569639094219041
greedy,e,-135,8,-3,26,5595909162575488170
greedy,e,-79,12,-8,46,7410237364551241623
greedy,e,-161,2,-1,16,3628782527100975779
greedy,e,-2,18,-2,74,5275233790701000320
greedy,e,-75,14,-10,47,9150560273158851148
greedy,e,-155,5,-10,19,7904859107900235398
greedy,e,-185,2,-3,8,2075230641897596453
greedy,e,-124,9,-4,30,3642991099362780349
greedy,e,-176,1,-1,11,6607059288339683917
greedy,e,-76,14,-6,47,4657628204342311068
greedy,e,-120,8,-3,31,6137822800927186598
greedy,e,-188,1,-11,7,6463485819011952851
greedy,e,-110,9,-2,35,6436617659104889992
greedy,e,-132,5,-4,27,8616524844391438303
greedy,e,-86,13,0,43,921780177816815203
greedy,e,-126,6,0,29,7405770093202449512
greedy,e,-78,12,-5,46,3441294985778546708
greedy,e,-84,11,-10,44,1046911245411676515
greedy,e,-46,15,-10,58,2842423053215722267
greedy,e,-168,4,-6,14,5801991862331759034
greedy,e,-175,1,0,11,1913539034129770981
greedy,e,-120,10,-2,31,8023162960003565851
greedy,e,-152,7,-6,20,895898035041816448
greedy,e,-176,2,-3,11,3227987280643603799
greedy,e,-188,1,-2,7,4802847581202838520
greedy,e,-20,16,0,67,4767746469185775089
greedy,e,-44,15,-9,58,7045421326556752206
greedy,e,-119,10,-11,32,2046772288638914403
greedy,e,-181,2,-2,9,1839997912303448777
greedy,e,-132,6,-2,27,3448393168279171127
greedy,e,-188,1,0,7,5667625065582919260
greedy,e,-131,7,0,27,8506338665992646445
greedy,e,-176,1,-7,11,2760538939685057093
greedy,e,-99,12,-9,39,2822813466385879452
greedy,e,-115,11,-3,33,5229764182478590512
greedy,e,-131,8,-6,27,2911040892186005762
greedy,e,-90,12,-5,42,1308883671354397789
greedy,e,-60,13,-3,53,7493286523096092716
greedy,e,-55,14,-5,55,5538931159376920076
greedy,e,-106,12,-10,36,4571019857909528434
greedy,e,-80,13,0,46,7733817286358762418
greedy,e,-176,1,-1,11,6582638787631698309
greedy,e,-155,4,-3,19,658160381131850943
greedy,e,-144,6,-4,23,6696798128921811100
greedy,e,-86,13,-6,43,4044390928629390148
greedy,e,-93,11,0,41,1467477106408440530
greedy,e,-91,13,-6,42,7261957783055258759
greedy,e,-88,12,-3,43,4466276323359601605
greedy,e,-82,11,-1,45,7134521107980454980
greedy,e,-152,4,-5,20,1129042295268639912
greedy,e,-81,14,0,45,3144592305207314922
greedy,e,-160,4,-6,17,9071189981934716501
greedy,e,-135,8,-3,26,2101500507359754210
greedy,e,-116,9,-10,33,8271905332464651569
greedy,e,-179,2,-3,10,8233118102206529003
greedy,e,-136,8,-4,25,5800468450187261160
greedy,e,-142,6,-3,23,2460878158016932093
greedy,e,-180,1,-1,10,347766451824760737
greedy,e,-156,3,-5,18,3996737815565386961
greedy,e,-99,12,-4,39,1103216059188724596
greedy,e,-155,5,-5,19,4231923087356578292
greedy,e,-124,8,-3,30,2962230561183569601
greedy,e,-94,9,0,41,7831337416885455199
greedy,e,-128,5,-3,28,4524439382065680053
greedy,e,-123,6,-1,30,2608184027913865961
greedy,e,-181,1,-8,9,5585385847475787629
greedy,e,-26,17,-12,65,5010986748689681094
greedy,e,-177,3,-4,11,6118972787141416931
greedy,e,-35,17,-2,62,144007965189745352
greedy,e,-77,12,-2,47,2510485915077766683
greedy,e,-1,17,-1,74,4008284111367027427
greedy,e,-53,15,-2,55,5316893067971037857
greedy,e,-170,2,-6,13,2146837253897955374
greedy,e,-64,13,-5,51,2559687202371518697
greedy,e,-97,12,0,39,6732022253975183371
greedy,e,-111,12,-2,34,1104758272478276418
greedy,e,-93,11,-3,41,1263128558361563982
greedy,e,-175,1,-2,11,1203264298726354986
greedy,e,-88,12,-4,43,908939646975333072
greedy,e,-104,8,-1,37,6997904169448755144
greedy,e,-66,13,-2,51,6693522543836058073
greedy,e,-174,3,-10,12,2512309076837166128
greedy,e,-174,3,-5,12,3144831103771672227
greedy,e,-106,13,-11,36,8585721223398329817
greedy,e,-133,7,-1,26,8999067602135555240
greedy,e,-48,15,-1,57,4339915546513336025
greedy,e,-112,11,0,34,4010604766695216473
greedy,e,-125,8,-7,29,5064428528072755742
greedy,e,20,17,16,82,6461499172005246777
greedy,e,-75,12,-7,47,4001045925536440185
greedy,e,-150,8,-2,20,252475294283606388
greedy,e,-69,14,0,50,2277625749660601129
greedy,e,-88,13,0,43,3117791192947354265
greedy,e,-157,6,0,18,1422307426472575374
greedy,e,-63,13,-8,52,6579453596991822270
greedy,e,-143,4,0,23,1006993843489192523
greedy,e,-133,10,0,26,2483674386178448611
greedy,e,-117,8,-8,32,7517100835070013919
greedy,e,-43,15,-2,59,7614867308843496222
greedy,e,-67,14,-3,50,358159284730217390
greedy,e,-117,10,-2,32,1887005212266235479
greedy,e,-153,4,-1,19,4025559676788726794
greedy,e,-62,14,-1,52,5476026159027167199
greedy,e,-105,11,0,37,4079557409342320220
greedy,e,-173,2,-4,12,3406229738124022053
greedy,e,-132,8,-1,27,263287385435393284
greedy,e,-88,12,-1,43,4895976825938242180
greedy,e,-183,2,-2,8,7536397025523603067
greedy,e,-152,6,-1,20,4897890128316376741
greedy,e,-104,9,-9,37,3846652948854531622
greedy,e,-132,9,-5,27,574989915444847632
greedy,e,-165,4,-5,15,7604973895944460887
greedy,e,-109,11,0,35,5139113738626342169
greedy,e,-46,15,-8,58,7701819168822174526
greedy,e,-159,5,-7,17,7927091697091156063
greedy,e,-16,16,-8,69,6562870142424816779
greedy,e,-94,13,-2,41,3210445784443842698
greedy,e,-72,15,-3,48,5051253030764277233
greedy,e,-2,18,-2,74,708919642469573190
greedy,e,-52,14,-10,56,5163058035789365737
greedy,e,-33,15,-3,62,3094201189904651072
greedy,e,-127,7,-1,29,4115606245580338278
greedy,e,-159,4,-6,17,8749237333597257008
greedy,e,15,17,7,80,4652244693588483177
greedy,e,-81,12,0,45,5593822924447291868
greedy,e,-80,12,-3,46,4314258840837035138
greedy,e,-61,14,-3,52,350158288930121699
greedy,e,-142,6,-7,23,1357238869063493892
greedy,e,-82,13,-5,45,8190073771725135530
greedy,e,-92,12,-1,41,3257732151602753795
greedy,e,33,17,19,86,315883859138318229
greedy,e,-167,4,-1,14,1194613629251211397
greedy,e,-188,1,-7,7,387365488044310028
greedy,e,-76,13,-5,47,3298781278149441370
greedy,e,-76,14,-10,47,2921812633276073672
greedy,e,-95,12,-6,40,3894800794251447253
greedy,e,-70,13,-12,49,8356496219356149002
greedy,e,-170,4,0,13,5404030165359477575
greedy,e,-177,7,-5,11,5050628849848212520
greedy,e,-107,9,-2,36,2399973580869408564
greedy,e,-21,16,-4,67,1531606818088672889
greedy,e,-76,14,0,47,6455862177446940017
greedy,e,-105,9,-5,37,553430154816192174
greedy,e,-167,2,-2,14,2634525470227969195
greedy,e,-84,12,0,44,371757656265725566
greedy,e,-129,9,-4,28,8467557376390876433
greedy,e,-125,9,-7,29,1836380312733528810
greedy,e,-160,3,-3,17,7389092369218951268
greedy,e,-130,6,-6,28,7120094174926279708
greedy,e,-23,17,-4,66,4156694258557240205
greedy,e,-138,6,-1,25,4865431563092603309
greedy,e,-141,6,-10,24,8898965804172166306
greedy,e,-140,6,-5,24,2777983169389379439
greedy,e,-167,4,-7,14,4592468636705663824
greedy,e,-67,14,0,50,4961182141830702090
greedy,e,-119,8,-6,32,604929735816764935
greedy,e,-69,13,0,50,2402810305565075357
greedy,e,-84,12,-5,44,3945834297801067209
greedy,e,-112,9,-2,34,7021714667619593255
greedy,e,-188,1,-9,7,25813139262513535
greedy,e,-16,17,-2,69,7277498874702840891
greedy,e,-23,17,-6,66,1292968952780988805
greedy,e,-176,1,-3,11,7870367418048097178
greedy,e,-108,12,-1,35,4719366032685142628
greedy,e,-90,13,-5,42,2174858089225705980
greedy,e,-77,13,-4,47,5056349722209634565
greedy,e,-169,3,-3,14,5562166478414871523
greedy,e,-134,8,-5,26,4782314774953641678
greedy,e,-37,16,-3,61,8822115464167879370
greedy,e,-188,1,-9,7,1201379025202522056
greedy,e,-94,11,-4,41,2878331986964517853
greedy,e,-94,12,-2,41,445275999108797588
greedy,e,-121,8,-1,31,2956914923865430642
greedy,e,-172,1,0,12,7620599842331916782
greedy,e,-133,8,-6,26,3161644340020800383
greedy,e,-172,2,0,12,4506964457036447893
greedy,e,-150,6,-13,20,5291013537373461098
greedy,e,-40,16,-9,60,8507736051932934087
greedy,e,-100,9,-4,38,2392080590061445655
greedy,e,-145,6,-10,22,4093190577160604913
greedy,e,-60,14,-5,53,1620545481519757363
greedy,e,-112,9,0,34,717546709959201382
greedy,e,-105,10,-4,37,6968189844136277779
greedy,e,-136,7,-6,25,5112781007003202556
greedy,e,-96,12,-4,40,2674432723621255435
greedy,e,-121,9,-1,31,1403009663757996011
greedy,e,-179,2,-2,10,3696174694188426134
greedy,e,-59,14,-1,53,826666636937399661
greedy,e,-131,7,0,27,1897598534452716370
greedy,e,-54,13,-10,55,7033105255482917174
greedy,e,-160,3,0,17,2321902528351602211
greedy,e,-176,2,-9,11,3327747892025728848
greedy,e,-108,12,-2,35,9029601157902438132
greedy,e,-116,10,-2,33,7134601184390944602
greedy,e,-184,2,-3,8,5407973490487655051
greedy,e,-104,9,-1,37,6326244605904016675
greedy,e,-100,10,-6,38,7913340284046091589
greedy,e,-129,11,-4,28,2097572111424439950
greedy,e,-183,1,-2,8,6620033231426769938
greedy,e,-135,9,-1,26,4375069631696806713
greedy,e,-109,9,-6,35,4499746327145078358
greedy,e,-185,2,-9,8,7526931196964474724
greedy,e,-146,7,-1,22,2958884531993760826
greedy,e,-97,10,-3,39,9079129428521671997
greedy,e,-114,8,0,33,5314463507338470956
greedy,e,-70,13,0,49,1256623266941149129
greedy,e,-148,3,-11,21,3171535961103788811
greedy,e,-172,1,-3,12,393250319760050601
greedy,e,-114,9,-8,33,5144145297888997295
greedy,e,-154,5,-8,19,8886619303432775388
greedy,e,-92,12,-5,41,7504533283040202730
greedy,e,-60,14,-2,53,257322836180686191
greedy,e,-163,5,-9,16,1179769991371528731
greedy,e,-155,5,-2,19,2106625026383495766
greedy,e,-124,7,-2,30,5685190314587289839
greedy,e,-70,13,-3,49,7723004036022381934
greedy,e,-130,6,-6,28,9045929883906828317
greedy,e,-173,2,-2,12,148930035872270791
greedy,e,-115,12,-1,33,2511148903099931899
greedy,e,-81,13,-3,45,88196279159161458
greedy,e,-29,16,-5,64,6131180328470771893
greedy,e,-80,12,-1,46,567260705481795516
greedy,e,-97,10,-1,39,659493845655030138
greedy,e,-88,12,0,43,4486582422240312710
greedy,e,-80,12,-2,46,4692143206804450496
greedy,e,-139,8,-8,24,8139076940530728189
greedy,e,-117,12,-6,32,2789941719015798234
greedy,e,-188,1,-1,7,4230884323323389082
greedy,e,-152,5,-8,20,6742671171568375442
greedy,e,-160,4,-3,17,146844089549958082
greedy,e,-180,1,-4,10,1107956043583150313
greedy,e,-113,11,-2,34,3670114184468153246
greedy,e,-154,4,0,19,6984288865661570612
greedy,e,-56,13,0,54,77077711556144208
greedy,e,-107,11,-10,36,3334674734952702601
greedy,e,-119,11,-2,32,3493903043833725291
greedy,e,-110,10,0,35,8438184420661648663
greedy,e,-152,5,-5,20,4257296827416754504
greedy,e,-81,14,-3,45,1900687901668297451
greedy,e,-154,4,-2,19,6951013878379042189
greedy,e,-108,10,-8,35,1418820887074876326
greedy,e,-86,12,-2,43,5399058457298844578
greedy,e,-35,15,-9,62,8629713881310252933
greedy,e,-43,15,-1,59,3001120659633283258
greedy,e,-118,8,-12,32,3812438474880571392
greedy,e,-145,5,-3,22,1639675736131680041
greedy,e,-41,15,-1,60,4485158692788880899
greedy,e,-188,1,-6,7,726659019173685852
greedy,e,-188,1,-11,7,4242168550321861162
greedy,e,-146,4,-5,22,3428014756880663116
greedy,e,-166,3,0,15,304575699940575390
greedy,e,-78,12,0,46,278202850792938806
greedy,e,-63,16,-4,52,832704340135679913
greedy,e,-151,5,-2,20,2923524639362540068
greedy,e,-125,9,-1,29,2709540092241551204
greedy,e,-166,2,-1,15,8824043720895574126
greedy,e,-49,15,-4,57,23771392252958880
greedy,e,-108,10,-9,35,1176018443912442247
greedy,e,-127,5,-1,29,3616478245625856409
greedy,e,-179,1,-6,10,5819998881512205428
greedy,e,-57,14,0,54,5614287272604081588
greedy,e,-131,5,-1,27,7190425895332986282
greedy,e,-100,11,-4,38,1080288641490062984
greedy,e,-183,2,0,8,3302792802108829342
greedy,e,-117,7,-1,32,5793376930698442257
greedy,e,-137,8,-1,25,8536975570805629903
greedy,e,-149,6,-11,21,331366448251905799
greedy,e,-88,12,-1,43,8185954266958825395
greedy,e,-114,10,-2,33,4445916225505951112
greedy,e,-116,10,-3,33,2181439460695350573
greedy,e,-180,3,-13,10,5090554437386066415
greedy,e,-86,11,-2,43,939173346880928537
greedy,e,-65,14,-6,51,9043521850230557867
greedy,e,-171,1,0,13,5122772448063919404
greedy,e,-108,12,-10,35,50729135972375317
greedy,e,-161,3,-3,16,2346087891468763938
greedy,e,-50,14,0,56,2242503448726220277
greedy,e,-176,4,-9,11,4821358631876260028
greedy,e,-132,8,-1,27,7571621584444189830
greedy,e,-65,14,-2,51,305448982702595855
greedy,e,-186,1,-13,7,3584751460431506766
greedy,e,-173,2,0,12,1820545066847600826
greedy,e,-99,12,-8,39,5421545627590675658
greedy,e,-90,11,0,42,1829132690332374775
greedy,e,-159,5,-5,17,8407240519373471363
greedy,e,-104,12,-3,37,2854845321883977838
greedy,e,-145,10,-4,22,56673410729369333
greedy,e,-115,12,-9,33,2858180591374641109
greedy,e,-183,2,-1,8,4656432501795451394
greedy,e,-107,11,-11,36,1882187062961397602
greedy,e,-38,17,-5,61,6604754152286392847
greedy,e,-124,11,-7,30,4612110819246613850
greedy,e,-170,2,0,13,7487860134989033509
greedy,e,-126,9,0,29,2078072719710371123
greedy,e,-148,6,-4,21,496371484569764622
greedy,e,-56,15,-9,54,2448278328874633627
greedy,e,-89,10,0,42,7926367315494016600
greedy,e,-188,1,0,7,2125612314295778686
greedy,e,-118,8,-6,32,2398145942208483899
greedy,e,-120,10,0,31,6826506456618706488
greedy,e,-106,10,-1,36,5180996785010301033
greedy,e,-87,12,-6,43,8328079759926112600
greedy,e,1,17,1,75,7651955080694072440
greedy,e,-143,7,-3,23,7004601378767364445
greedy,e,-125,8,-1,29,4839375662237297296
greedy,e,-32,15,-7,63,8395495714955252450
greedy,e,-87,11,-5,43,6500007731049835530
greedy,e,-184,1,-8,8,8374590979539141271
greedy,e,-154,7,-1,19,3530255728485632946
greedy,e,-177,2,-2,11,4926742982613762350
greedy,e,-146,5,-7,22,988984978837923000
greedy,e,-84,8,-2,44,4595701912344416753
greedy,e,-88,13,-8,43,7457891668442094648
greedy,e,-154,7,0,19,8212536717534647993
greedy,e,-150,4,0,20,4494199121887638008
greedy,e,-80,12,-4,46,1491143981659997380
greedy,e,-89,13,0,42,7315610167934463520
greedy,e,-157,2,-1,18,9081690975710068370
greedy,e,-90,13,-3,42,6380285720111760486
greedy,e,-131,7,-2,27,8376270652719242727
greedy,e,-93,12,-9,41,985608405689353880
greedy,e,-134,8,-2,26,7599978243597057855
greedy,e,-116,10,-13,33,6543422348505025262
greedy,e,-33,16,-7,62,2881764775464233117
greedy,e,-123,10,-5,30,939948481470824460
greedy,e,-148,4,-11,21,8579709793049770085
greedy,e,-52,13,-3,56,5028649207010670218
greedy,e,-130,8,0,28,8629027273522803048
greedy,e,-110,9,-8,35,3012732429619635491
greedy,e,-42,16,-9,59,3039710076498704268
greedy,e,-158,6,-1,17,30625480888215563
greedy,e,-151,8,-2,20,3819529311639319848
greedy,e,-88,12,0,43,5931765553880426893
greedy,e,-69,12,0,50,3421045169271244214
greedy,e,-146,8,-7,22,8113250765526718339
greedy,e,-188,2,-12,7,5307330168499723083
greedy,e,-186,1,-1,7,5651466901860041873
greedy,e,-82,13,-6,45,9211035397479606983
greedy,e,-184,2,-11,8,3046706158607615289
greedy,e,-152,7,-3,20,2432447678635723596
greedy,e,-175,3,-1,11,6010503923053825262
greedy,e,-68,12,-4,50,1206152281304956687
greedy,e,-131,8,-1,27,7761966252346592134
greedy,e,-111,8,-1,34,4102174128676860259
greedy,e,-85,13,-2,44,1870984205306909355
greedy,e,-31,14,-6,63,3520269512039280591
greedy,e,-175,5,-3,11,6763819649539545821
greedy,e,-135,8,-4,26,5042256195970229714
greedy,e,16,18,16,80,8337928583929722377
greedy,e,-166,4,-2,15,9033497329924536373
greedy,e,-35,16,-2,62,527714703848321938
greedy,e,-69,15,-6,50,8223502485477228496
greedy,e,-79,14,-1,46,4593429530858000641
greedy,e,-74,15,-3,48,4752143732633387454
greedy,e,-155,6,-2,19,7294561840129019584
greedy,e,-156,5,-11,18,2763338720033168304
greedy,e,-167,1,0,14,304890098685738714
greedy,e,-80,11,0,46,1746708371988542499
greedy,e,-143,5,-3,23,8189904567237833785
greedy,e,-134,8,-4,26,2820771181827286040
greedy,e,-20,17,-6,67,3852745616300646867
greedy,e,-81,13,0,45,5479274959002754475
greedy,e,-106,10,-5,36,1133204652490312757
greedy,e,-164,5,-5,15,8878785684353237712
greedy,e,-148,7,-5,21,1536277983822551872
greedy,e,-113,9,-7,34,783117717679765815
greedy,e,-119,8,-1,32,2593206735183236971
greedy,e,-102,9,-6,38,8822082795282616162
greedy,e,-155,9,-10,19,9969983214204166
greedy,e,-140,6,-2,24,8140769640521252304
greedy,e,-175,1,-5,11,2757519868772568255
greedy,e,-171,3,-4,13,3341115926478938266
greedy,e,-175,5,-6,11,8539068824682901306
greedy,e,-154,5,-13,19,2424403294742402923
greedy,e,-179,3,0,10,5082013901468975218
greedy,e,-117,10,-8,32,250672353727103387
greedy,e,-77,10,-1,47,5205952945653986813
greedy,e,-96,11,-1,40,3220484367950059330
greedy,e,-122,8,-3,30,6335769767241889908
greedy,e,-60,14,-4,53,2483435491776566538
greedy,e,-116,11,0,33,4067585080993918062
greedy,e,-53,14,-4,55,279499437123132083
greedy,e,-70,13,-5,49,1059666657267289286
greedy,e,-75,13,-1,47,3131699251949689023
greedy,e,-179,2,0,10,288410497483364420
greedy,e,-34,17,-8,62,4076204374923176340
greedy,e,-178,2,-3,10,1241956315310444752
greedy,e,-116,11,-1,33,3414830240882547879
greedy,e,-55,14,-6,55,5485180391482789313
greedy,e,-181,2,-7,9,7402217708461608035
greedy,e,-153,5,0,19,8718170074012791047
greedy,e,-153,3,-4,19,4565188764096435077
greedy,e,-157,6,-7,18,803453543925011352
greedy,e,-178,4,-1,10,3595970550336869624
greedy,e,-132,7,-5,27,8761976404538774704
greedy,e,-108,9,-3,35,8647443462493400337
greedy,e,-147,7,-7,21,2975221726173224481
greedy,e,-135,8,-4,26,1909171745531064988
greedy,e,-103,11,-1,37,1728632363020226326
greedy,e,-165,3,0,15,7580798106916105518
greedy,e,-66,13,-1,51,2602606209809115583
greedy,e,-66,15,-10,51,2813449852494635054
greedy,e,-188,1,-4,7,2184958925073202194
greedy,e,-103,12,-1,37,1886830524376007079
greedy,e,-96,12,-10,40,3450315103785183764
greedy,e,-71,12,-4,49,5558951404401277948
greedy,e,-44,15,-12,58,9050234428496394658
greedy,e,-54,14,-4,55,7214640015839820533
greedy,e,-95,12,0,40,8521518629751434789
greedy,e,-166,4,-10,15,8472466935420656028
greedy,e,-127,7,0,29,2096315787147211218
greedy,e,-86,14,-8,43,8083901723540938211
greedy,e,-165,3,-2,15,8307180000739030665
greedy,e,-164,4,0,15,8607742565849568087
greedy,e,-127,5,0,29,6360966239893349646
greedy,e,-178,5,-4,10,5823036416854302491
greedy,e,-162,3,-1,16,322002168692776131
greedy,e,-181,3,-8,9,8554254376449751576
greedy,e,-80,13,-3,46,6910095524750567066
greedy,e,-188,1,-5,7,8375139279930898389
greedy,e,-58,14,-7,53,6978574721173282015
greedy,e,-135,10,0,26,4360097792534068648
greedy,e,-126,7,-1,29,5408525623007954414
greedy,e,-32,14,-8,63,6499326285121103599
greedy,e,-9,18,-9,71,4622408227229793581
greedy,e,-132,11,-8,27,5360680997865836222
greedy,e,-127,8,0,29,5644077091083454714
greedy,e,-160,6,0,17,7748441055376049781
greedy,e,-171,7,0,13,3838134209421041816
greedy,e,-57,14,-7,54,5923153017175777457
greedy,e,-148,4,0,21,8831887668410982685
greedy,e,-177,4,-3,11,5597595010519609365
greedy,e,-151,5,-5,20,7409002469633787619
greedy,e,-179,3,-7,10,5282156359177869115
greedy,e,-101,10,-6,38,2849668621785010816
greedy,e,-65,14,0,51,6009792734561254172
greedy,e,-141,9,-7,24,2868317266453658840
greedy,e,-161,4,-1,16,8848233069775324922
greedy,e,-154,5,0,19,349250670587118672
greedy,e,-77,13,-1,47,8612792775451100306
greedy,e,-39,16,0,60,2106396975262786055
greedy,e,-102,10,-5,38,3634857720434437598
greedy,e,-95,13,0,40,627619610049497504
greedy,e,-93,9,-7,41,8170049277645464294
greedy,e,-149,7,-1,21,5161123823427521137
greedy,e,-132,9,-4,27,4100783375341569515
greedy,e,-108,10,-7,35,2102470084612325754
greedy,e,-50,15,-9,56,1938059151397784228
greedy,e,-80,13,0,46,6162088134176820817
greedy,e,-180,2,-2,10,6482743873497534006
greedy,e,-131,9,-3,27,1258833234207752701
greedy,e,-91,13,-8,42,1366646068912991781
greedy,e,-154,6,-7,19,2552019425520050414
